      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer     model       kin       csb       acc       rad      live      pion
   1.00000  10.60200   2.41589  24.98000   0.31194   4.79196  11.45000   0.83636   0.00834   0.00721   0.01347   0.01060   0.00100   0.00231   0.00184   0.00051   0.00013   0.00507   0.00561   0.00140
   1.00000  10.60200   2.33817  24.98000   0.29907   4.63781  11.75000   0.85813   0.00806   0.00693   0.01350   0.01060   0.00100   0.00239   0.00184   0.00068   0.00012   0.00509   0.00561   0.00140
   1.00000  10.60200   3.58167  24.98000   0.53927   7.10432   6.95000   0.76381   0.01356   0.01276   0.01252   0.01060   0.00100   0.00155   0.00090   0.00001   0.00024   0.00500   0.00362   0.00140
   1.00000  10.60200   3.50395  24.98000   0.52179   6.95016   7.25000   0.74854   0.01130   0.01035   0.01248   0.01060   0.00100   0.00121   0.00090   0.00001   0.00023   0.00500   0.00362   0.00140
   1.00000  10.60200   3.42623  24.98000   0.50469   6.79601   7.55000   0.77199   0.00995   0.00888   0.01251   0.01060   0.00100   0.00144   0.00090   0.00001   0.00022   0.00500   0.00362   0.00140
   1.00000  10.60200   3.34851  24.98000   0.48796   6.64185   7.85000   0.77171   0.00928   0.00816   0.01251   0.01060   0.00100   0.00150   0.00090   0.00002   0.00021   0.00501   0.00362   0.00140
   1.00000  10.60200   3.27079  24.98000   0.47158   6.48769   8.15000   0.78094   0.00883   0.00764   0.01247   0.01060   0.00100   0.00114   0.00090   0.00002   0.00020   0.00501   0.00362   0.00140
   1.00000  10.60200   3.19307  24.98000   0.45555   6.33354   8.45000   0.78588   0.00841   0.00717   0.01243   0.01060   0.00100   0.00039   0.00090   0.00003   0.00019   0.00501   0.00362   0.00140
   1.00000  10.60200   3.11536  24.98000   0.43984   6.17938   8.75000   0.79715   0.00809   0.00678   0.01243   0.01060   0.00100   0.00044   0.00090   0.00004   0.00018   0.00501   0.00362   0.00140
   1.00000  10.60200   3.03764  24.98000   0.42446   6.02522   9.05000   0.79772   0.00777   0.00640   0.01247   0.01060   0.00100   0.00105   0.00090   0.00005   0.00017   0.00501   0.00362   0.00140
   1.00000  10.60200   2.95992  24.98000   0.40940   5.87106   9.35000   0.81194   0.00746   0.00604   0.01297   0.01060   0.00100   0.00373   0.00090   0.00007   0.00017   0.00501   0.00362   0.00140
   1.00000  10.60200   2.88220  24.98000   0.39464   5.71691   9.65000   0.80375   0.00725   0.00576   0.01262   0.01060   0.00100   0.00219   0.00090   0.00009   0.00016   0.00502   0.00362   0.00140
   1.00000  10.60200   2.80448  24.98000   0.38017   5.56275   9.95000   0.80642   0.00702   0.00554   0.01248   0.01060   0.00100   0.00114   0.00090   0.00012   0.00015   0.00502   0.00362   0.00140
   1.00000  10.60200   2.72676  24.98000   0.36598   5.40859  10.25000   0.81449   0.00709   0.00568   0.01245   0.01060   0.00100   0.00064   0.00090   0.00016   0.00015   0.00503   0.00362   0.00140
   1.00000  10.60200   4.16456  24.98000   0.68381   8.26050   4.70000   0.73718   0.01513   0.01471   0.01239   0.01060   0.00100   0.00067   0.00119   0.00000   0.00042   0.00500   0.00332   0.00140
   1.00000  10.60200   4.11275  24.98000   0.66991   8.15773   4.90000   0.72100   0.01318   0.01269   0.01238   0.01060   0.00100   0.00055   0.00119   0.00000   0.00040   0.00500   0.00332   0.00140
   1.00000  10.60200   4.06093  24.98000   0.65623   8.05496   5.10000   0.73964   0.01168   0.01114   0.01237   0.01060   0.00100   0.00033   0.00119   0.00000   0.00038   0.00500   0.00332   0.00140
   1.00000  10.60200   4.00912  24.98000   0.64277   7.95218   5.30000   0.74076   0.01059   0.01000   0.01237   0.01060   0.00100   0.00036   0.00119   0.00000   0.00036   0.00500   0.00332   0.00140
   1.00000  10.60200   3.95731  24.98000   0.62951   7.84941   5.50000   0.73812   0.00984   0.00922   0.01238   0.01060   0.00100   0.00062   0.00119   0.00000   0.00034   0.00500   0.00332   0.00140
   1.00000  10.60200   3.90550  24.98000   0.61646   7.74664   5.70000   0.73443   0.00935   0.00871   0.01237   0.01060   0.00100   0.00037   0.00119   0.00000   0.00032   0.00500   0.00332   0.00140
   1.00000  10.60200   3.85368  24.98000   0.60361   7.64387   5.90000   0.73368   0.00894   0.00826   0.01236   0.01060   0.00100   0.00008   0.00119   0.00000   0.00031   0.00500   0.00332   0.00140
   1.00000  10.60200   3.80187  24.98000   0.59096   7.54110   6.10000   0.75188   0.00856   0.00785   0.01236   0.01060   0.00100   0.00006   0.00119   0.00000   0.00029   0.00500   0.00332   0.00140
   1.00000  10.60200   3.75006  24.98000   0.57850   7.43833   6.30000   0.75560   0.00821   0.00746   0.01237   0.01060   0.00100   0.00032   0.00119   0.00001   0.00028   0.00500   0.00332   0.00140
   1.00000  10.60200   3.69825  24.98000   0.56622   7.33556   6.50000   0.75062   0.00792   0.00714   0.01237   0.01060   0.00100   0.00052   0.00119   0.00001   0.00027   0.00500   0.00332   0.00140
   1.00000  10.60200   3.64643  24.98000   0.55413   7.23279   6.70000   0.75816   0.00764   0.00683   0.01237   0.01060   0.00100   0.00038   0.00119   0.00001   0.00026   0.00500   0.00332   0.00140
   1.00000  10.60200   3.59462  24.98000   0.54222   7.13001   6.90000   0.75856   0.00740   0.00656   0.01242   0.01060   0.00100   0.00121   0.00119   0.00001   0.00025   0.00500   0.00332   0.00140
   1.00000  10.60200   3.54281  24.98000   0.53048   7.02724   7.10000   0.76518   0.00716   0.00627   0.01241   0.01060   0.00100   0.00112   0.00119   0.00001   0.00024   0.00500   0.00332   0.00140
   1.00000  10.60200   3.49100  24.98000   0.51892   6.92447   7.30000   0.76919   0.00692   0.00602   0.01242   0.01060   0.00100   0.00115   0.00119   0.00001   0.00023   0.00500   0.00332   0.00140
   1.00000  10.60200   3.43918  24.98000   0.50752   6.82170   7.50000   0.77227   0.00674   0.00581   0.01243   0.01060   0.00100   0.00132   0.00119   0.00001   0.00022   0.00500   0.00332   0.00140
   1.00000  10.60200   3.38737  24.98000   0.49628   6.71893   7.70000   0.77587   0.00657   0.00562   0.01246   0.01060   0.00100   0.00153   0.00119   0.00002   0.00021   0.00500   0.00332   0.00140
   1.00000  10.60200   3.33556  24.98000   0.48520   6.61616   7.90000   0.78025   0.00642   0.00544   0.01244   0.01060   0.00100   0.00142   0.00119   0.00002   0.00021   0.00501   0.00332   0.00140
   1.00000  10.60200   3.28375  24.98000   0.47429   6.51338   8.10000   0.78131   0.00626   0.00528   0.01243   0.01060   0.00100   0.00124   0.00119   0.00002   0.00020   0.00501   0.00332   0.00140
   1.00000  10.60200   3.23193  24.98000   0.46352   6.41061   8.30000   0.78724   0.00618   0.00522   0.01238   0.01060   0.00100   0.00059   0.00119   0.00003   0.00019   0.00501   0.00332   0.00140
   1.00000  10.60200   3.18012  24.98000   0.45291   6.30784   8.50000   0.79059   0.00628   0.00536   0.01237   0.01060   0.00100   0.00040   0.00119   0.00003   0.00019   0.00501   0.00332   0.00140
   1.00000  10.60200   5.05833  24.98000   0.96447  10.03331   1.25000   6.07294   0.08233   0.08229   0.05395   0.01060   0.00100   0.04790   0.00106   0.00001   0.01536   0.01597   0.00308   0.00140
   1.00000  10.60200   5.03242  24.98000   0.95506   9.98192   1.35000   2.39736   0.07193   0.07186   0.02987   0.01060   0.00100   0.02467   0.00106   0.00000   0.00862   0.00914   0.00308   0.00140
   1.00000  10.60200   5.00651  24.98000   0.94575   9.93053   1.45000   1.27247   0.05527   0.05518   0.01788   0.01060   0.00100   0.01068   0.00106   0.00000   0.00589   0.00669   0.00308   0.00140
   1.00000  10.60200   4.98061  24.98000   0.93652   9.87915   1.55000   1.17035   0.04562   0.04552   0.01415   0.01060   0.00100   0.00424   0.00106   0.00000   0.00444   0.00604   0.00308   0.00140
   1.00000  10.60200   4.95470  24.98000   0.92737   9.82776   1.65000   1.11401   0.04130   0.04119   0.01376   0.01060   0.00100   0.00433   0.00106   0.00000   0.00354   0.00568   0.00308   0.00140
   1.00000  10.60200   4.92879  24.98000   0.91831   9.77638   1.75000   0.98525   0.03650   0.03639   0.01350   0.01060   0.00100   0.00427   0.00106   0.00000   0.00293   0.00542   0.00308   0.00140
   1.00000  10.60200   4.90289  24.98000   0.90933   9.72499   1.85000   0.95368   0.03395   0.03383   0.01345   0.01060   0.00100   0.00459   0.00106   0.00000   0.00249   0.00526   0.00308   0.00140
   1.00000  10.60200   4.87698  24.98000   0.90044   9.67361   1.95000   0.91845   0.03063   0.03049   0.01308   0.01060   0.00100   0.00370   0.00106   0.00000   0.00216   0.00517   0.00308   0.00140
   1.00000  10.60200   4.85108  24.98000   0.89162   9.62222   2.05000   0.85333   0.02812   0.02796   0.01268   0.01060   0.00100   0.00227   0.00106   0.00000   0.00191   0.00511   0.00308   0.00140
   1.00000  10.60200   4.82517  24.98000   0.88288   9.57083   2.15000   0.74043   0.02528   0.02511   0.01245   0.01060   0.00100   0.00068   0.00106   0.00000   0.00170   0.00507   0.00308   0.00140
   1.00000  10.60200   4.79926  24.98000   0.87422   9.51945   2.25000   0.60892   0.02313   0.02293   0.01493   0.01060   0.00100   0.00832   0.00106   0.00000   0.00154   0.00504   0.00308   0.00140
   1.00000  10.60200   4.77336  24.98000   0.86564   9.46806   2.35000   0.68582   0.02158   0.02138   0.01450   0.01060   0.00100   0.00756   0.00106   0.00000   0.00140   0.00503   0.00308   0.00140
   1.00000  10.60200   4.74745  24.98000   0.85713   9.41668   2.45000   0.83564   0.02138   0.02117   0.01311   0.01060   0.00100   0.00437   0.00106   0.00000   0.00128   0.00503   0.00308   0.00140
   1.00000  10.60200   4.72154  24.98000   0.84869   9.36529   2.55000   0.89302   0.02051   0.02030   0.01338   0.01060   0.00100   0.00515   0.00106   0.00000   0.00118   0.00502   0.00308   0.00140
   1.00000  10.60200   4.69564  24.98000   0.84034   9.31391   2.65000   0.85868   0.01931   0.01907   0.01402   0.01060   0.00100   0.00665   0.00106   0.00000   0.00110   0.00502   0.00308   0.00140
   1.00000  10.60200   4.66973  24.98000   0.83205   9.26252   2.75000   0.75426   0.01778   0.01753   0.01655   0.01060   0.00100   0.01104   0.00106   0.00000   0.00102   0.00501   0.00308   0.00140
   1.00000  10.60200   4.64383  24.98000   0.82384   9.21113   2.85000   0.64408   0.01659   0.01632   0.01836   0.01060   0.00100   0.01361   0.00106   0.00000   0.00096   0.00501   0.00308   0.00140
   1.00000  10.60200   4.61792  24.98000   0.81569   9.15975   2.95000   0.65436   0.01568   0.01540   0.01587   0.01060   0.00100   0.00999   0.00106   0.00000   0.00090   0.00501   0.00308   0.00140
   1.00000  10.60200   4.59201  24.98000   0.80762   9.10836   3.05000   0.71900   0.01512   0.01483   0.01379   0.01060   0.00100   0.00619   0.00106   0.00000   0.00085   0.00501   0.00308   0.00140
   1.00000  10.60200   4.56611  24.98000   0.79962   9.05698   3.15000   0.75015   0.01469   0.01438   0.01302   0.01060   0.00100   0.00424   0.00106   0.00000   0.00080   0.00501   0.00308   0.00140
   1.00000  10.60200   4.54020  24.98000   0.79168   9.00559   3.25000   0.77018   0.01419   0.01387   0.01298   0.01060   0.00100   0.00412   0.00106   0.00000   0.00076   0.00501   0.00308   0.00140
   1.00000  10.60200   4.51429  24.98000   0.78382   8.95421   3.35000   0.77581   0.01378   0.01344   0.01296   0.01060   0.00100   0.00406   0.00106   0.00000   0.00072   0.00500   0.00308   0.00140
   1.00000  10.60200   4.48839  24.98000   0.77602   8.90282   3.45000   0.76621   0.01324   0.01288   0.01291   0.01060   0.00100   0.00390   0.00106   0.00000   0.00069   0.00500   0.00308   0.00140
   1.00000  10.60200   4.46248  24.98000   0.76828   8.85143   3.55000   0.74445   0.01269   0.01231   0.01279   0.01060   0.00100   0.00347   0.00106   0.00000   0.00065   0.00500   0.00308   0.00140
   1.00000  10.60200   4.43658  24.98000   0.76061   8.80005   3.65000   0.74838   0.01221   0.01182   0.01266   0.01060   0.00100   0.00300   0.00106   0.00000   0.00063   0.00500   0.00308   0.00140
   1.00000  10.60200   4.41067  24.98000   0.75301   8.74866   3.75000   0.73814   0.01178   0.01137   0.01259   0.01060   0.00100   0.00266   0.00106   0.00000   0.00060   0.00500   0.00308   0.00140
   1.00000  10.60200   4.38476  24.98000   0.74546   8.69728   3.85000   0.74246   0.01149   0.01106   0.01253   0.01060   0.00100   0.00237   0.00106   0.00000   0.00057   0.00500   0.00308   0.00140
   1.00000  10.60200   4.35886  24.98000   0.73799   8.64589   3.95000   0.73496   0.01102   0.01059   0.01248   0.01060   0.00100   0.00210   0.00106   0.00000   0.00055   0.00500   0.00308   0.00140
   1.00000  10.60200   4.33295  24.98000   0.73057   8.59451   4.05000   0.72603   0.01070   0.01025   0.01246   0.01060   0.00100   0.00202   0.00106   0.00000   0.00053   0.00500   0.00308   0.00140
   1.00000  10.60200   4.30704  24.98000   0.72321   8.54312   4.15000   0.72899   0.01038   0.00991   0.01242   0.01060   0.00100   0.00176   0.00106   0.00000   0.00051   0.00500   0.00308   0.00140
   1.00000  10.60200   4.28114  24.98000   0.71591   8.49173   4.25000   0.73607   0.01001   0.00954   0.01239   0.01060   0.00100   0.00149   0.00106   0.00000   0.00049   0.00500   0.00308   0.00140
   1.00000  10.60200   4.25523  24.98000   0.70868   8.44035   4.35000   0.73032   0.00974   0.00925   0.01234   0.01060   0.00100   0.00103   0.00106   0.00000   0.00048   0.00500   0.00308   0.00140
   1.00000  10.60200   4.22933  24.98000   0.70150   8.38896   4.45000   0.72238   0.00950   0.00900   0.01234   0.01060   0.00100   0.00103   0.00106   0.00000   0.00046   0.00500   0.00308   0.00140
   1.00000  10.60200   4.20342  24.98000   0.69438   8.33758   4.55000   0.72202   0.00926   0.00876   0.01233   0.01060   0.00100   0.00088   0.00106   0.00000   0.00044   0.00500   0.00308   0.00140
   1.00000  10.60200   4.17751  24.98000   0.68732   8.28619   4.65000   0.72305   0.00902   0.00850   0.01231   0.01060   0.00100   0.00069   0.00106   0.00000   0.00043   0.00500   0.00308   0.00140
   1.00000  10.60200   4.15161  24.98000   0.68031   8.23481   4.75000   0.72158   0.00883   0.00830   0.01232   0.01060   0.00100   0.00073   0.00106   0.00000   0.00042   0.00500   0.00308   0.00140
   1.00000  10.60200   4.12570  24.98000   0.67336   8.18342   4.85000   0.72691   0.00861   0.00808   0.01230   0.01060   0.00100   0.00053   0.00106   0.00000   0.00040   0.00500   0.00308   0.00140
   1.00000  10.60200   4.09979  24.98000   0.66647   8.13203   4.95000   0.73361   0.00849   0.00795   0.01230   0.01060   0.00100   0.00050   0.00106   0.00000   0.00039   0.00500   0.00308   0.00140
   1.00000  10.60200   4.07389  24.98000   0.65963   8.08065   5.05000   0.73050   0.00836   0.00781   0.01230   0.01060   0.00100   0.00035   0.00106   0.00000   0.00038   0.00500   0.00308   0.00140
   1.00000  10.60200   4.04798  24.98000   0.65284   8.02926   5.15000   0.73123   0.00827   0.00773   0.01230   0.01060   0.00100   0.00039   0.00106   0.00000   0.00037   0.00500   0.00308   0.00140
   1.00000  10.60200   4.02208  24.98000   0.64611   7.97788   5.25000   0.73491   0.00831   0.00776   0.01229   0.01060   0.00100   0.00025   0.00106   0.00000   0.00036   0.00500   0.00308   0.00140
   1.00000  10.60200   3.99617  24.98000   0.63943   7.92649   5.35000   0.73514   0.00833   0.00779   0.01230   0.01060   0.00100   0.00045   0.00106   0.00000   0.00035   0.00500   0.00308   0.00140
   1.00000  10.60200   2.38798  28.99000   0.41160   6.34432   9.95000   0.80230   0.01504   0.01456   0.01352   0.01060   0.00100   0.00239   0.00113   0.00023   0.00015   0.00503   0.00593   0.00140
   1.00000  10.60200   2.32181  28.99000   0.39699   6.16851  10.25000   0.81198   0.01220   0.01162   0.01337   0.01060   0.00100   0.00127   0.00113   0.00031   0.00015   0.00504   0.00593   0.00140
   1.00000  10.60200   2.25563  28.99000   0.38262   5.99269  10.55000   0.80265   0.01083   0.01021   0.01332   0.01060   0.00100   0.00017   0.00113   0.00040   0.00014   0.00505   0.00593   0.00140
   1.00000  10.60200   2.18945  28.99000   0.36847   5.81687  10.85000   0.80257   0.01014   0.00948   0.01333   0.01060   0.00100   0.00035   0.00113   0.00053   0.00014   0.00506   0.00593   0.00140
   1.00000  10.60200   2.12328  28.99000   0.35454   5.64106  11.15000   0.82399   0.00963   0.00892   0.01335   0.01060   0.00100   0.00041   0.00113   0.00070   0.00013   0.00507   0.00593   0.00140
   1.00000  10.60200   2.05710  28.99000   0.34083   5.46524  11.45000   0.83714   0.00910   0.00835   0.01336   0.01060   0.00100   0.00014   0.00113   0.00093   0.00013   0.00510   0.00593   0.00140
   1.00000  10.60200   1.99092  28.99000   0.32733   5.28942  11.75000   0.82279   0.00862   0.00783   0.01341   0.01060   0.00100   0.00051   0.00113   0.00122   0.00012   0.00512   0.00593   0.00140
   1.00000  10.60200   1.92475  28.99000   0.31404   5.11361  12.05000   0.83449   0.00820   0.00737   0.01352   0.01060   0.00100   0.00136   0.00113   0.00161   0.00012   0.00516   0.00593   0.00140
   1.00000  10.60200   1.85857  28.99000   0.30095   4.93779  12.35000   0.85667   0.00789   0.00706   0.01359   0.01060   0.00100   0.00114   0.00113   0.00211   0.00012   0.00520   0.00593   0.00140
   1.00000  10.60200   2.85122  28.99000   0.52081   7.57504   7.85000   0.77169   0.01319   0.01271   0.01245   0.01060   0.00100   0.00087   0.00160   0.00004   0.00021   0.00501   0.00335   0.00140
   1.00000  10.60200   2.78504  28.99000   0.50442   7.39922   8.15000   0.78022   0.01082   0.01027   0.01244   0.01060   0.00100   0.00079   0.00160   0.00005   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.71887  28.99000   0.48830   7.22341   8.45000   0.78325   0.00960   0.00901   0.01244   0.01060   0.00100   0.00068   0.00160   0.00006   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.65269  28.99000   0.47245   7.04759   8.75000   0.77780   0.00907   0.00843   0.01242   0.01060   0.00100   0.00032   0.00160   0.00008   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.58651  28.99000   0.45686   6.87177   9.05000   0.79031   0.00855   0.00788   0.01243   0.01060   0.00100   0.00036   0.00160   0.00011   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.52034  28.99000   0.44152   6.69596   9.35000   0.79183   0.00812   0.00740   0.01243   0.01060   0.00100   0.00032   0.00160   0.00014   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.45416  28.99000   0.42644   6.52014   9.65000   0.79901   0.00771   0.00694   0.01243   0.01060   0.00100   0.00021   0.00160   0.00018   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.38798  28.99000   0.41160   6.34432   9.95000   0.79978   0.00737   0.00657   0.01266   0.01060   0.00100   0.00239   0.00160   0.00023   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.32181  28.99000   0.39699   6.16851  10.25000   0.81059   0.00704   0.00620   0.01250   0.01060   0.00100   0.00127   0.00160   0.00031   0.00015   0.00504   0.00335   0.00140
   1.00000  10.60200   2.25563  28.99000   0.38262   5.99269  10.55000   0.81795   0.00680   0.00593   0.01244   0.01060   0.00100   0.00017   0.00160   0.00040   0.00014   0.00505   0.00335   0.00140
   1.00000  10.60200   2.18945  28.99000   0.36847   5.81687  10.85000   0.82152   0.00679   0.00597   0.01245   0.01060   0.00100   0.00035   0.00160   0.00053   0.00014   0.00506   0.00335   0.00140
   1.00000  10.60200   3.54608  28.99000   0.71152   9.42111   4.70000   0.71978   0.01420   0.01389   0.01246   0.01060   0.00100   0.00082   0.00105   0.00000   0.00042   0.00500   0.00359   0.00140
   1.00000  10.60200   3.50196  28.99000   0.69831   9.30390   4.90000   0.72344   0.01231   0.01196   0.01244   0.01060   0.00100   0.00060   0.00105   0.00000   0.00040   0.00500   0.00359   0.00140
   1.00000  10.60200   3.45784  28.99000   0.68525   9.18669   5.10000   0.73071   0.01093   0.01055   0.01243   0.01060   0.00100   0.00023   0.00105   0.00001   0.00038   0.00500   0.00359   0.00140
   1.00000  10.60200   3.41372  28.99000   0.67235   9.06948   5.30000   0.73521   0.01000   0.00959   0.01243   0.01060   0.00100   0.00015   0.00105   0.00001   0.00036   0.00500   0.00359   0.00140
   1.00000  10.60200   3.36961  28.99000   0.65962   8.95227   5.50000   0.73254   0.00944   0.00900   0.01243   0.01060   0.00100   0.00024   0.00105   0.00001   0.00034   0.00500   0.00359   0.00140
   1.00000  10.60200   3.32549  28.99000   0.64703   8.83506   5.70000   0.72679   0.00895   0.00848   0.01243   0.01060   0.00100   0.00027   0.00105   0.00001   0.00032   0.00500   0.00359   0.00140
   1.00000  10.60200   3.28137  28.99000   0.63460   8.71784   5.90000   0.73360   0.00849   0.00801   0.01243   0.01060   0.00100   0.00022   0.00105   0.00001   0.00031   0.00500   0.00359   0.00140
   1.00000  10.60200   3.23725  28.99000   0.62232   8.60063   6.10000   0.74227   0.00806   0.00756   0.01243   0.01060   0.00100   0.00037   0.00105   0.00001   0.00029   0.00500   0.00359   0.00140
   1.00000  10.60200   3.19313  28.99000   0.61018   8.48342   6.30000   0.74621   0.00774   0.00720   0.01244   0.01060   0.00100   0.00049   0.00105   0.00001   0.00028   0.00500   0.00359   0.00140
   1.00000  10.60200   3.14902  28.99000   0.59819   8.36621   6.50000   0.75173   0.00740   0.00686   0.01244   0.01060   0.00100   0.00047   0.00105   0.00001   0.00027   0.00500   0.00359   0.00140
   1.00000  10.60200   3.10490  28.99000   0.58634   8.24900   6.70000   0.75687   0.00713   0.00656   0.01245   0.01060   0.00100   0.00079   0.00105   0.00002   0.00026   0.00500   0.00359   0.00140
   1.00000  10.60200   3.06078  28.99000   0.57463   8.13179   6.90000   0.74856   0.00687   0.00626   0.01243   0.01060   0.00100   0.00015   0.00105   0.00002   0.00025   0.00500   0.00359   0.00140
   1.00000  10.60200   3.01666  28.99000   0.56305   8.01458   7.10000   0.75008   0.00663   0.00600   0.01243   0.01060   0.00100   0.00045   0.00105   0.00002   0.00024   0.00500   0.00359   0.00140
   1.00000  10.60200   2.97254  28.99000   0.55161   7.89737   7.30000   0.76013   0.00639   0.00574   0.01244   0.01060   0.00100   0.00051   0.00105   0.00002   0.00023   0.00501   0.00359   0.00140
   1.00000  10.60200   2.92843  28.99000   0.54030   7.78016   7.50000   0.75814   0.00619   0.00552   0.01245   0.01060   0.00100   0.00082   0.00105   0.00003   0.00022   0.00501   0.00359   0.00140
   1.00000  10.60200   2.88431  28.99000   0.52911   7.66295   7.70000   0.76826   0.00602   0.00533   0.01245   0.01060   0.00100   0.00073   0.00105   0.00003   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.84019  28.99000   0.51806   7.54573   7.90000   0.76656   0.00587   0.00516   0.01246   0.01060   0.00100   0.00086   0.00105   0.00004   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.79607  28.99000   0.50713   7.42852   8.10000   0.77076   0.00574   0.00503   0.01246   0.01060   0.00100   0.00086   0.00105   0.00005   0.00020   0.00501   0.00359   0.00140
   1.00000  10.60200   2.75196  28.99000   0.49632   7.31131   8.30000   0.77640   0.00571   0.00502   0.01246   0.01060   0.00100   0.00085   0.00105   0.00006   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   4.30711  28.99000   0.96871  11.44300   1.25000   7.74568   0.15033   0.15030   0.06976   0.01060   0.00100   0.06519   0.00059   0.00002   0.01536   0.01595   0.00325   0.00140
   1.00000  10.60200   4.28505  28.99000   0.96038  11.38439   1.35000   3.24987   0.13855   0.13851   0.03713   0.01060   0.00100   0.03309   0.00059   0.00000   0.00862   0.00911   0.00325   0.00140
   1.00000  10.60200   4.26299  28.99000   0.95211  11.32579   1.45000   1.77015   0.10069   0.10064   0.01917   0.01060   0.00100   0.01280   0.00059   0.00000   0.00589   0.00654   0.00325   0.00140
   1.00000  10.60200   4.24093  28.99000   0.94390  11.26718   1.55000   1.51212   0.08292   0.08286   0.01398   0.01060   0.00100   0.00372   0.00059   0.00000   0.00444   0.00596   0.00325   0.00140
   1.00000  10.60200   4.21887  28.99000   0.93575  11.20858   1.65000   1.27773   0.06928   0.06921   0.01328   0.01060   0.00100   0.00235   0.00059   0.00000   0.00354   0.00566   0.00325   0.00140
   1.00000  10.60200   4.19681  28.99000   0.92765  11.14997   1.75000   1.22355   0.06341   0.06333   0.01307   0.01060   0.00100   0.00260   0.00059   0.00000   0.00293   0.00542   0.00325   0.00140
   1.00000  10.60200   4.17476  28.99000   0.91961  11.09137   1.85000   0.90127   0.05315   0.05306   0.01345   0.01060   0.00100   0.00457   0.00059   0.00000   0.00249   0.00526   0.00325   0.00140
   1.00000  10.60200   4.15270  28.99000   0.91162  11.03276   1.95000   1.07646   0.04957   0.04948   0.01426   0.01060   0.00100   0.00677   0.00059   0.00000   0.00216   0.00517   0.00325   0.00140
   1.00000  10.60200   4.13064  28.99000   0.90368  10.97415   2.05000   0.92570   0.04559   0.04549   0.01476   0.01060   0.00100   0.00787   0.00059   0.00000   0.00191   0.00511   0.00325   0.00140
   1.00000  10.60200   4.10858  28.99000   0.89580  10.91555   2.15000   0.79662   0.03983   0.03971   0.01340   0.01060   0.00100   0.00496   0.00059   0.00000   0.00170   0.00507   0.00325   0.00140
   1.00000  10.60200   4.08652  28.99000   0.88798  10.85694   2.25000   0.68060   0.03581   0.03569   0.01300   0.01060   0.00100   0.00387   0.00059   0.00000   0.00154   0.00505   0.00325   0.00140
   1.00000  10.60200   4.06446  28.99000   0.88020  10.79834   2.35000   0.71975   0.03408   0.03395   0.01286   0.01060   0.00100   0.00344   0.00059   0.00000   0.00140   0.00504   0.00325   0.00140
   1.00000  10.60200   4.04240  28.99000   0.87248  10.73973   2.45000   0.84929   0.03317   0.03303   0.01239   0.01060   0.00100   0.00068   0.00059   0.00000   0.00128   0.00503   0.00325   0.00140
   1.00000  10.60200   4.02034  28.99000   0.86481  10.68113   2.55000   0.89062   0.03215   0.03199   0.01315   0.01060   0.00100   0.00449   0.00059   0.00000   0.00118   0.00502   0.00325   0.00140
   1.00000  10.60200   3.99828  28.99000   0.85720  10.62252   2.65000   0.84588   0.02913   0.02896   0.01659   0.01060   0.00100   0.01108   0.00059   0.00000   0.00110   0.00502   0.00325   0.00140
   1.00000  10.60200   3.97623  28.99000   0.84963  10.56392   2.75000   0.76266   0.02785   0.02767   0.02178   0.01060   0.00100   0.01795   0.00059   0.00000   0.00102   0.00501   0.00325   0.00140
   1.00000  10.60200   3.95417  28.99000   0.84211  10.50531   2.85000   0.69244   0.02555   0.02535   0.02386   0.01060   0.00100   0.02043   0.00059   0.00000   0.00096   0.00501   0.00325   0.00140
   1.00000  10.60200   3.93211  28.99000   0.83464  10.44671   2.95000   0.64476   0.02402   0.02381   0.01947   0.01060   0.00100   0.01506   0.00059   0.00000   0.00090   0.00501   0.00325   0.00140
   1.00000  10.60200   3.91005  28.99000   0.82723  10.38810   3.05000   0.72339   0.02302   0.02280   0.01466   0.01060   0.00100   0.00793   0.00059   0.00000   0.00085   0.00501   0.00325   0.00140
   1.00000  10.60200   3.88799  28.99000   0.81986  10.32949   3.15000   0.72498   0.02203   0.02181   0.01299   0.01060   0.00100   0.00410   0.00059   0.00000   0.00080   0.00501   0.00325   0.00140
   1.00000  10.60200   3.86593  28.99000   0.81254  10.27089   3.25000   0.78786   0.02146   0.02123   0.01277   0.01060   0.00100   0.00337   0.00059   0.00000   0.00076   0.00501   0.00325   0.00140
   1.00000  10.60200   3.84387  28.99000   0.80526  10.21228   3.35000   0.72897   0.02015   0.01990   0.01274   0.01060   0.00100   0.00325   0.00059   0.00000   0.00072   0.00501   0.00325   0.00140
